Dataset,PMID,Run ID,BioProject_ID,SRA_sample_ID,BioSample_ID,Sample_name,Batch,Organism,Cultivar,GM,Genotype,Dev stage,Zadok_scale,Intermediate_age,High_level_age,Intermediate_tissue,High_level_tissue,Treatment,RNA_extraction,RNA_enrichment,RNA_input (microg),PCR_purification,Growth_condition,Day_night_condition,Temperature_day_night_c,Growth_location,Seq_location,Instrument,Library layout,PO dev general,PO dev narrow,PO tissue,Additional,Read length (bp)
meiosis,31829136,SRR9890003,PRJNA558196,SRX6642416,SAMN12429977,A-Pre1,67,Hordeum vulgare,Golden Promise,wt,wt,0.3-0.4 mm anthers,37,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007048,PO:0009066,,
meiosis,31829136,SRR9890004,PRJNA558196,SRX6642419,SAMN12429980,A-LepZyg1,66,Hordeum vulgare,Golden Promise,wt,wt,0.5-0.9 mm anthers,38,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007008,PO:0009066,,
meiosis,31829136,SRR9890005,PRJNA558196,SRX6642407,SAMN12429990,M-LepZyg2,70,Hordeum vulgare,Golden Promise,wt,wt,0.5-0.9 mm anthers,38,Floret_development,Reproductive,meiocyte,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007008,PO:0006204,,
meiosis,31829136,SRR9890006,PRJNA558196,SRX6642406,SAMN12429989,M-LepZyg1,70,Hordeum vulgare,Golden Promise,wt,wt,0.5-0.9 mm anthers,38,Floret_development,Reproductive,meiocyte,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007008,PO:0006204,,
laxatum_mutant,1,ERR515180,PRJEB6343,ERS463917,SAMEA2553416,Bowman_st_1,71,Hordeum vulgare,Bowman,wt,wt,stamen primordium stage,23,Tillering,Vegetative,stamen,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009029,RNA of stamen primodium stage of Barley cultivar Bowman Exp 1,
laxatum_mutant,1,ERR515181,PRJEB6343,ERS463918,SAMEA2553417,Bowman_st_2,71,Hordeum vulgare,Bowman,wt,wt,stamen primordium stage,23,Tillering,Vegetative,stamen,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009029,RNA of stamen primodium stage of Barley cultivar Bowman Exp 2,
laxatum_mutant,1,ERR515182,PRJEB6343,ERS463919,SAMEA2553418,Bowman_st_3,71,Hordeum vulgare,Bowman,wt,wt,stamen primordium stage,23,Tillering,Vegetative,stamen,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009029,RNA of stamen primodium stage of Barley cultivar Bowman Exp 3,
laxatum_mutant,1,ERR515183,PRJEB6343,ERS463920,SAMEA2553419,Lax.a_st_1,72,Hordeum vulgare,Bowman,mut,lax.a,stamen primordium stage,23,Tillering,Vegetative,stamen,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009029,RNA of stamen primodium stage of Barley showing lax.a mutant phenotyp Exp 1,
laxatum_mutant,1,ERR515184,PRJEB6343,ERS463921,SAMEA2553420,Lax.a_st_2,72,Hordeum vulgare,Bowman,mut,lax.a,stamen primordium stage,23,Tillering,Vegetative,stamen,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009029,RNA of stamen primodium stage of Barley showing lax.a mutant phenotyp Exp 2,
laxatum_mutant,1,ERR515185,PRJEB6343,ERS463922,SAMEA2553421,Lax.a_st_3,72,Hordeum vulgare,Bowman,mut,lax.a,stamen primordium stage,23,Tillering,Vegetative,stamen,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009029,RNA of stamen primodium stage of Barley showing lax.a mutant phenotyp Exp 3,
laxatum_mutant,1,ERR515186,PRJEB6343,ERS463923,SAMEA2553422,Bowman_gl_1,73,Hordeum vulgare,Bowman,wt,wt,glume primordium stage,19,Leaf_development,Vegetative,glume,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009039,RNA of glume primodium stage of Barley cultivar Bowman Exp 1,
laxatum_mutant,1,ERR515187,PRJEB6343,ERS463924,SAMEA2553423,Bowman_gl_2,73,Hordeum vulgare,Bowman,wt,wt,glume primordium stage,19,Leaf_development,Vegetative,glume,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009039,RNA of glume primodium stage of Barley cultivar Bowman Exp 2,
laxatum_mutant,1,ERR515188,PRJEB6343,ERS463925,SAMEA2553424,Bowman_gl_3,73,Hordeum vulgare,Bowman,wt,wt,glume primordium stage,19,Leaf_development,Vegetative,glume,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009039,RNA of glume primodium stage of Barley cultivar Bowman Exp 3,
laxatum_mutant,1,ERR515189,PRJEB6343,ERS463926,SAMEA2553425,Lax.a_gl_1,74,Hordeum vulgare,Bowman,mut,lax.a,glume primordium stage,19,Leaf_development,Vegetative,glume,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009039,RNA of glume primodium stage of Barley showing lax.a mutant phenotyp Exp 1,
laxatum_mutant,1,ERR515190,PRJEB6343,ERS463927,SAMEA2553426,Lax.a_gl_2,74,Hordeum vulgare,Bowman,mut,lax.a,glume primordium stage,19,Leaf_development,Vegetative,glume,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009039,RNA of glume primodium stage of Barley showing lax.a mutant phenotyp Exp 2,
laxatum_mutant,1,ERR515191,PRJEB6343,ERS463928,SAMEA2553427,Lax.a_gl_3,74,Hordeum vulgare,Bowman,mut,lax.a,glume primordium stage,19,Leaf_development,Vegetative,glume,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007028,PO:0009039,RNA of glume primodium stage of Barley showing lax.a mutant phenotyp Exp 3,
laxatum_mutant,1,ERR515192,PRJEB6343,ERS463929,SAMEA2553428,Bowman_cd_1,75,Hordeum vulgare,Bowman,wt,wt,complete developed immature spike meristem,31,Stem_elongation,Reproductive,spike,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007044,PO:0030117,RNA of complete developed immature spike meristems of Barley cultivar Bowman Exp 1,
laxatum_mutant,1,ERR515193,PRJEB6343,ERS463930,SAMEA2553429,Bowman_cd_2,75,Hordeum vulgare,Bowman,wt,wt,complete developed immature spike meristem,31,Stem_elongation,Reproductive,spike,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007044,PO:0030117,RNA of complete developed immature spike meristems of Barley cultivar Bowman Exp 2,
laxatum_mutant,1,ERR515194,PRJEB6343,ERS463931,SAMEA2553430,Bowman_cd_3,75,Hordeum vulgare,Bowman,wt,wt,complete developed immature spike meristem,31,Stem_elongation,Reproductive,spike,inflorescence,control,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007044,PO:0030117,RNA of complete developed immature spike meristems of Barley cultivar Bowman Exp 3,
laxatum_mutant,1,ERR515195,PRJEB6343,ERS463932,SAMEA2553431,Lax.a_cd_1,76,Hordeum vulgare,Bowman,mut,lax.a,complete developed immature spike meristem,31,Stem_elongation,Reproductive,spike,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007044,PO:0030117,RNA of complete developed immature spike meristems of Barley showing lax.a mutant phenotyp Exp 1,
laxatum_mutant,1,ERR515196,PRJEB6343,ERS463933,SAMEA2553432,Lax.a_cd_2,76,Hordeum vulgare,Bowman,mut,lax.a,complete developed immature spike meristem,31,Stem_elongation,Reproductive,spike,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007044,PO:0030117,RNA of complete developed immature spike meristems of Barley showing lax.a mutant phenotyp Exp 2,
laxatum_mutant,1,ERR515197,PRJEB6343,ERS463934,SAMEA2553433,Lax.a_cd_3,76,Hordeum vulgare,Bowman,mut,lax.a,complete developed immature spike meristem,31,Stem_elongation,Reproductive,spike,inflorescence,mutant,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Germany_Gatersleben,Germany_Gatersleben,Illumina HiSeq 2000,paired,PO:0007014,PO:0007044,PO:0030117,RNA of complete developed immature spike meristems of Barley showing lax.a mutant phenotyp Exp 3,
